tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-88.00024,0.44578,0,0.000196,0.000196,0.0
yellow,-87.98461,-4.10725,0,0.000196,0.000196,0.0
yellow,-87.82998,-8.74987,0,0.000196,0.000196,0.0
yellow,-87.33030,-13.49871,0,0.000196,0.000196,0.0
yellow,-86.24987,-18.28328,0,0.000196,0.000196,0.0
yellow,-84.38794,-22.92861,0,0.000196,0.000196,0.0
yellow,-81.68651,-27.18482,0,0.000196,0.000196,0.0
yellow,-78.27490,-30.85146,0,0.000196,0.000196,0.0
yellow,-74.37487,-33.87227,0,0.000196,0.000196,0.0
yellow,-70.18076,-36.30678,0,0.000196,0.000196,0.0
yellow,-65.81955,-38.25510,0,0.000196,0.000196,0.0
yellow,-61.36487,-39.81270,0,0.000196,0.000196,0.0
yellow,-56.85838,-41.05722,0,0.000196,0.000196,0.0
yellow,-52.32401,-42.04892,0,0.000196,0.000196,0.0
yellow,-47.77596,-42.83446,0,0.000196,0.000196,0.0
yellow,-43.22286,-43.45044,0,0.000196,0.000196,0.0
yellow,-38.67005,-43.92627,0,0.000196,0.000196,0.0
yellow,-34.12086,-44.28617,0,0.000196,0.000196,0.0
yellow,-29.57735,-44.55055,0,0.000196,0.000196,0.0
yellow,-25.04072,-44.73709,0,0.000196,0.000196,0.0
yellow,-20.51159,-44.86141,0,0.000196,0.000196,0.0
yellow,-15.99016,-44.93757,0,0.000196,0.000196,0.0
yellow,-11.47633,-44.97840,0,0.000196,0.000196,0.0
yellow,-6.96971,-44.99562,0,0.000196,0.000196,0.0
yellow,-2.46951,-44.99984,0,0.000196,0.000196,0.0
yellow,2.02754,-44.99992,0,0.000196,0.000196,0.0
yellow,6.52722,-44.99645,0,0.000196,0.000196,0.0
yellow,11.03315,-44.98096,0,0.000196,0.000196,0.0
yellow,15.54625,-44.94295,0,0.000196,0.000196,0.0
yellow,20.06693,-44.87081,0,0.000196,0.000196,0.0
yellow,24.59531,-44.75183,0,0.000196,0.000196,0.0
yellow,29.13122,-44.57206,0,0.000196,0.000196,0.0
yellow,33.67410,-44.31608,0,0.000196,0.000196,0.0
yellow,38.22280,-43.96642,0,0.000196,0.000196,0.0
yellow,42.77538,-43.50298,0,0.000196,0.000196,0.0
yellow,47.32865,-42.90197,0,0.000196,0.000196,0.0
yellow,51.87751,-42.13459,0,0.000196,0.000196,0.0
yellow,56.41374,-41.16502,0,0.000196,0.000196,0.0
yellow,60.92383,-39.94777,0,0.000196,0.000196,0.0
yellow,65.38507,-38.42407,0,0.000196,0.000196,0.0
yellow,69.75806,-36.51812,0,0.000196,0.000196,0.0
yellow,73.97318,-34.13596,0,0.000196,0.000196,0.0
yellow,77.90965,-31.17660,0,0.000196,0.000196,0.0
yellow,81.37936,-27.57337,0,0.000196,0.000196,0.0
yellow,84.15891,-23.36822,0,0.000196,0.000196,0.0
yellow,86.10392,-18.74970,0,0.000196,0.000196,0.0
yellow,87.25370,-13.96926,0,0.000196,0.000196,0.0
yellow,87.79987,-9.21230,0,0.000196,0.000196,0.0
yellow,87.97855,-4.55841,0,0.000196,0.000196,0.0
big_orange,-4.01272,41.08651,0,0.01,0.01,0.0
big_orange,-4.39872,41.08476,0,0.01,0.01,0.0
big_orange,-4.04005,47.08645,0,0.01,0.01,0.0
big_orange,-4.42604,47.08469,0,0.01,0.01,0.0
car_start,-2.02641,44.09559,-3.13704,0.0,0.0,0.0
